,word,pos,prevPOS,PrevWord,iob,Vector,PrevIOB,CaseStatus
16429,known,VBN,VBZ,is,O,0.5249214802676498,O,0
16430,for,IN,VBN,known,O,0.3921889935818654,O,0
16431,his,PRP$,IN,for,O,0.4555510036870135,O,0
16432,flawless,NN,PRP$,his,O,0.3861805271063772,O,0
16433,bodyboarding,NN,NN,flawless,O,0.1446128635804998,O,0
16434,style,NN,NN,bodyboarding,O,0.8754608766898812,O,0
16435,and,CC,NN,style,O,0.08152396558787382,O,0
16436,massive,JJ,CC,and,O,0.5800901269971324,O,0
16437,charging,NN,JJ,massive,O,0.19950839819746005,O,0
16438,.,.,NN,charging,O,0.0,O,0
16439, ,VB,.,.,O,0.0,O,0
16440,His,PRP$,VB, ,O,0.4555510036870135,O,0
16441,victory,NN,PRP$,His,O,0.9593062952341936,O,0
16442,came,VBD,NN,victory,O,0.17315307933906868,O,0
16443,after,IN,VBD,came,O,0.06445445855523692,O,0
16444,placing,VBG,IN,after,O,0.6969821111566298,O,0
16445,second,JJ,VBG,placing,O,0.8122354226409941,O,0
16446,(,(,JJ,second,O,0.0,O,0
16447,narrowly,RB,(,(,O,0.6192817151440666,O,0
16448,being,VBG,RB,narrowly,O,0.1308207018981292,O,0
16449,defeated,VBN,VBG,being,O,0.2778915744913287,O,0
16450,by,IN,VBN,defeated,O,0.16905639765123584,O,0
16451,Damian,NNP,IN,by,I-PER,0.2688788747780964,O,1
16452,King,NNP,NNP,Damian,I-PER,0.5217806909736447,I-PER,1
16453,),),NNP,King,O,0.0,I-PER,0
16454,in,IN,),),O,0.47699030452000546,O,0
16455,the,DT,IN,in,O,0.9044107606172334,O,0
16456,2006,CD,DT,the,O,0.03086166871500751,O,0
16457,Pipeline,NNP,CD,2006,I-MISC,0.6952068824252355,O,1
16458,final,JJ,NNP,Pipeline,I-MISC,0.3805817287996723,I-MISC,0
16459,.,.,JJ,final,O,0.0,I-MISC,0
16460, ,NN,.,.,O,0.0,O,0
16461,He,PRP,NN, ,O,0.4443534070736037,O,0
16462,has,VBZ,PRP,He,O,0.4416222859483818,O,0
16463,finished,VBN,VBZ,has,O,0.3819472893622832,O,0
16464,#,#,VBN,finished,O,0.0,O,0
16465,2,CD,#,#,O,0.0,O,0
16466,overall,JJ,CD,2,O,0.6610678683599618,O,0
16467,on,IN,JJ,overall,O,0.6486412672402021,O,0
16468,the,DT,IN,on,O,0.9044107606172334,O,0
16469,world,NN,DT,the,O,0.9892120715553735,O,0
16470,bodyboarding,VBG,NN,world,O,0.1446128635804998,O,0
16471,tour,JJ,VBG,bodyboarding,O,0.9199781510309982,O,0
16472,several,JJ,JJ,tour,O,0.8231599071418817,O,0
16473,times,NNS,JJ,several,O,0.9138331284992489,O,0
16474,.,.,NNS,times,O,0.0,O,0
16475, ,JJ,.,.,O,0.0,O,0
16476,Ben,NNP,JJ, ,I-PER,0.13382493513587326,O,0
16477,now,RB,NNP,Ben,O,0.6377167827393145,I-PER,0
16478,also,RB,RB,now,O,0.07469616277481907,O,0
16479,helps,VBZ,RB,also,O,0.44845008876143655,O,0
16480,run,VB,VBZ,helps,O,0.7916154581455688,O,0
16481,Movement,NNP,VB,run,I-ORG,0.6101324593745733,O,1
16482,Bodyboarding,NNP,NNP,Movement,I-ORG,0.1446128635804998,I-ORG,1
16483,Magazine,NNP,NNP,Bodyboarding,I-ORG,0.5678000819336337,I-ORG,1
16484,.,.,NNP,Magazine,O,0.0,I-ORG,0
16485, ,VB,.,.,O,0.0,O,0
16486,The,DT,VB, ,O,0.9044107606172334,O,0
16487,Shark,NNP,DT,The,I-MISC,0.8253448040420592,O,1
16488,Island,NNP,NNP,Shark,I-MISC,0.4995220538030862,I-MISC,1
16489,Challenge,NNP,NNP,Island,I-MISC,0.19486549228458283,I-MISC,1
16490,is,VBZ,NNP,Challenge,O,0.4991123856343029,I-MISC,0
16491,Australia,NNP,VBZ,is,I-LOC,0.10801584050252629,O,1
16492,'s,POS,NNP,Australia,O,0.0,I-LOC,0
16493,richest,JJS,POS,'s,O,0.779052300969548,O,0
16494,bodyboarding,NN,JJS,richest,O,0.1446128635804998,O,0
16495,competition,NN,NN,bodyboarding,O,0.22709272156220128,O,0
16496,",",",",NN,competition,O,0.0,O,0
16497,bankrolled,VBD,",",",",O,0.1188037689471528,O,0
16498,to,TO,VBD,bankrolled,O,0.9151986890618599,O,0
16499,the,DT,TO,to,O,0.9044107606172334,O,0
16500,tune,NN,DT,the,O,0.9348627611634576,O,0
16501,of,IN,NN,tune,O,0.644271473439847,O,0
16502,"$120,000",NN,IN,of,O,0.0,O,0
16503,.,.,NN,"$120,000",O,0.0,O,0
16504, ,NN,.,.,O,0.0,O,0
16505,But,CC,NN, ,O,0.16796394920114707,O,0
16506,as,IN,CC,But,O,0.09791069233920524,O,0
16507,they,PRP,IN,as,O,0.9068687696299331,O,0
16508,say,VBP,PRP,they,O,0.8025399426464563,O,0
16509,",",",",VBP,say,O,0.0,O,0
16510,money,NN,",",",",O,0.6050798852929128,O,0
16511,ca,MD,NN,money,O,0.16932950976375802,O,0
16512,n't,RB,MD,ca,O,0.0,O,0
16513,buy,VB,RB,n't,O,0.16878328553871363,O,0
16514,love,VB,VB,buy,O,0.5602894988392735,O,0
16515,--,:,VB,love,O,0.0,O,0
16516,or,CC,:,--,O,0.652874504984296,O,0
16517,",",",",CC,or,O,0.0,O,0
16518,as,IN,",",",",O,0.09791069233920524,O,0
16519,was,VBD,IN,as,O,0.9700942236788201,O,0
16520,the,DT,VBD,was,O,0.9044107606172334,O,0
16521,case,NN,DT,the,O,0.18585279257135054,O,0
16522,in,IN,NN,case,O,0.47699030452000546,O,0
16523,July,NNP,IN,in,O,0.5131776594291957,O,1
16524,2005,CD,NNP,July,O,0.030725112658746414,O,0
16525,",",",",CD,2005,O,0.0,O,0
16526,wave,VBP,",",",",O,0.97132322818517,O,0
16527,action,NN,VBP,wave,O,0.05489553461696026,O,0
16528,.,.,NN,action,O,0.0,O,0
16529, ,NN,.,.,O,0.0,O,0
16530,When,WRB,NN, ,O,0.978560699167008,O,0
16531,the,DT,WRB,When,O,0.9044107606172334,O,0
16532,month-long,JJ,DT,the,O,0.0,O,0
16533,waiting,NN,JJ,month-long,O,0.967089990441076,O,0
16534,period,NN,NN,waiting,O,0.6840092858118257,O,0
16535,ran,VBD,NN,period,O,0.7435477263416632,O,0
16536,out,RP,VBD,ran,O,0.6588829714597843,O,0
16537,without,IN,RP,out,O,0.9859347262051072,O,0
16538,a,DT,IN,without,O,0.0,O,0
16539,hint,NN,DT,a,O,0.45500477946196916,O,0
16540,of,IN,NN,hint,O,0.644271473439847,O,0
16541,swell,NN,IN,of,O,0.8885702580909464,O,0
16542,",",",",NN,swell,O,0.0,O,0
16543,organisers,NNS,",",",",O,0.6547862897719514,O,0
16544,were,VBD,NNS,organisers,O,0.9762392462105695,O,0
16545,forced,VBN,VBD,were,O,0.39287177386317085,O,0
16546,to,TO,VBN,forced,O,0.9151986890618599,O,0
16547,put,VB,TO,to,O,0.7357640311347808,O,0
16548,the,DT,VB,put,O,0.9044107606172334,O,0
16549,outcome,NN,DT,the,O,0.6592926396285675,O,0
16550,in,IN,NN,outcome,O,0.47699030452000546,O,0
16551,the,DT,IN,in,O,0.9044107606172334,O,0
16552,hands,NNS,DT,the,O,0.4386180527106377,O,0
16553,of,IN,NNS,hands,O,0.644271473439847,O,0
16554,competitors,NNS,IN,of,O,0.22736583367472346,O,0
16555,.,.,NNS,competitors,O,0.0,O,0
16556, ,NN,.,.,O,0.0,O,0
16557,And,CC,NN, ,O,0.08152396558787382,O,0
16558,so,RB,CC,And,O,0.8439164276935682,O,0
16559,the,DT,RB,so,O,0.9044107606172334,O,0
16560,first,JJ,DT,the,O,0.383039737812372,O,0
16561,stop,NN,JJ,first,O,0.8699986344394374,O,0
16562,on,IN,NN,stop,O,0.6486412672402021,O,0
16563,the,DT,IN,on,O,0.9044107606172334,O,0
16564,World,NNP,DT,the,I-MISC,0.9892120715553735,O,1
16565,Bodyboarding,NNP,NNP,World,I-MISC,0.1446128635804998,I-MISC,1
16566,Tour,NNP,NNP,Bodyboarding,I-MISC,0.9199781510309982,I-MISC,1
16567,would,MD,NNP,Tour,O,0.9900314078929401,I-MISC,0
16568,be,VB,MD,would,O,0.12617779598525194,O,0
16569,decided,VBN,VB,be,O,0.27543356547862896,O,0
16570,by,IN,VBN,decided,O,0.16905639765123584,O,0
16571,a,DT,IN,by,O,0.0,O,0
16572,vote,NN,DT,a,O,0.9650416495971597,O,0
16573,:,:,NN,vote,O,0.0,O,0
16574,either,CC,:,:,O,0.32800764713915065,O,0
16575,split,VB,CC,either,O,0.8559333606445446,O,0
16576,the,DT,VB,split,O,0.9044107606172334,O,0
16577,prize,NN,DT,the,O,0.7195138604397106,O,0
16578,money,NN,NN,prize,O,0.6050798852929128,O,0
16579,and,CC,NN,money,O,0.08152396558787382,O,0
16580,the,DT,CC,and,O,0.9044107606172334,O,0
16581,championship,NN,DT,the,O,0.19636760890345487,O,0
16582,points,VBZ,NN,championship,O,0.7021712412945514,O,0
16583,evenly,RB,VBZ,points,O,0.3509490645910146,O,0
16584,between,IN,RB,evenly,O,0.1361463880923119,O,0
16585,all,DT,IN,between,O,0.07210159770585825,O,0
16586,competitors,NNS,DT,all,O,0.22736583367472346,O,0
16587,",",",",NNS,competitors,O,0.0,O,0
16588,or,CC,",",",",O,0.652874504984296,O,0
16589,run,VB,CC,or,O,0.7916154581455688,O,0
16590,the,DT,VB,run,O,0.9044107606172334,O,0
16591,comp,NN,DT,the,O,0.22531749283080704,O,0
16592,in,IN,NN,comp,O,0.47699030452000546,O,0
16593,the,DT,IN,in,O,0.9044107606172334,O,0
16594,puny,NN,DT,the,O,0.734671582684692,O,0
16595,swell,NN,NN,puny,O,0.8885702580909464,O,0
16596,benignly,RB,NN,swell,O,0.13450771541717876,O,0
16597,flopping,VBG,RB,benignly,O,0.3880923118940325,O,0
16598,over,RP,VBG,flopping,O,0.6609313123037007,O,0
16599,a,DT,RP,over,O,0.0,O,0
16600,rock,NN,DT,a,O,0.7845145432199918,O,0
16601,ledge,NN,NN,rock,O,0.5389867540625427,O,0
16602,usually,RB,NN,ledge,O,0.9501570394647003,O,0
16603,famous,JJ,RB,usually,O,0.36760890345486824,O,0
16604,for,IN,JJ,famous,O,0.3921889935818654,O,0
16605,its,PRP$,IN,for,O,0.5008876143656971,O,0
16606,forbidding,NN,PRP$,its,O,0.3925986617506486,O,0
16607,risk,NN,NN,forbidding,O,0.781919978151031,O,0
16608,to,TO,NN,risk,O,0.9151986890618599,O,0
16609,life,NN,TO,to,O,0.5467704492694251,O,0
16610,and,CC,NN,life,O,0.08152396558787382,O,0
16611,limb,NN,CC,and,O,0.548136009832036,O,0
16612,.,.,NN,limb,O,0.0,O,0
16613, ,JJ,.,.,O,0.0,O,0
16614,"""",NN,JJ, ,O,0.0,O,0
16615,I,PRP,NN,"""",O,0.0,O,3
16616,just,RB,PRP,I,O,0.5144066639355456,O,0
16617,thought,VBD,RB,just,O,0.9089171104738495,O,0
16618,",",",",VBD,thought,O,0.0,O,0
16619,','',",",",",O,0.0,O,0
16620,You,PRP,'',',O,0.9954936501433839,O,1
16621,fools,VBP,PRP,You,O,0.3913696572442988,O,0
16622,",",",",VBP,fools,O,0.0,O,0
16623,this,DT,",",",",O,0.9080977741362829,O,0
16624,is,VBZ,DT,this,O,0.4991123856343029,O,0
16625,what,WP,VBZ,is,O,0.9778779188857026,O,0
16626,we,PRP,WP,what,O,0.9718694524102144,O,0
16627,do,VBP,PRP,we,O,0.3057490099685921,O,0
16628,','',VBP,do,O,0.0,O,0
16629,",",",",'',',O,0.0,O,0
16630,"""",NNP,",",",",O,0.0,O,0
16631,says,VBZ,NNP,"""",O,0.8029496108152396,O,0
16632,Ben,NNP,VBZ,says,I-PER,0.13382493513587326,O,1
16633,Player,NNP,NNP,Ben,I-PER,0.6993035641130684,I-PER,1
16634,",",",",NNP,Player,O,0.0,I-PER,0
16635,one,CD,",",",",O,0.6490509354089854,O,0
16636,of,IN,CD,one,O,0.644271473439847,O,0
16637,only,RB,IN,of,O,0.6494606035777687,O,0
16638,two,CD,RB,only,O,0.9373207701761573,O,0
16639,pro,JJ,CD,two,O,0.7197869725522327,O,0
16640,riders,NNS,JJ,pro,O,0.7798716373071146,O,0
16641,who,WP,NNS,riders,O,0.9803359278984023,O,0
16642,voted,VBD,WP,who,O,0.9651782056534207,O,0
16643,to,TO,VBD,voted,O,0.9151986890618599,O,0
16644,compete,VB,TO,to,O,0.2268196094496791,O,0
16645,.,.,VB,compete,O,0.0,O,0
16646, ,VB,.,.,O,0.0,O,0
16647,At,IN,VB, ,O,0.1021439300832992,O,0
16648,28,CD,IN,At,O,0.03359278984022941,O,0
16649,",",",",CD,28,O,0.0,O,0
16650,he,PRP,",",",",O,0.4443534070736037,O,0
16651,sensed,VBD,PRP,he,O,0.8181073330602212,O,0
16652,his,PRP$,VBD,sensed,O,0.4555510036870135,O,0
16653,chances,NNS,PRP$,his,O,0.19691383312849925,O,0
16654,of,IN,NNS,chances,O,0.644271473439847,O,0
16655,ever,RB,IN,of,O,0.351495288816059,O,0
16656,winning,VBG,RB,ever,O,0.9842960535299741,O,0
16657,a,DT,VBG,winning,O,0.0,O,0
16658,world,NN,DT,a,O,0.9892120715553735,O,0
16659,title,NN,NN,world,O,0.9147890208930766,O,0
16660,receding,VBG,NN,title,O,0.7503755291547181,O,0
16661,with,IN,VBG,receding,O,0.985525058036324,O,0
16662,each,DT,IN,with,O,0.32145295643861804,O,0
16663,hand,NN,DT,each,O,0.43738904820428787,O,0
16664,raised,VBN,NN,hand,O,0.7425918339478356,O,0
16665,in,IN,VBN,raised,O,0.47699030452000546,O,0
16666,opposition,NN,IN,in,O,0.6521917247029906,O,0
16667,:,:,NN,opposition,O,0.0,O,0
16668,he,PRP,:,:,O,0.4443534070736037,O,0
16669,had,VBD,PRP,he,O,0.43534070736037145,O,0
16670,fancied,VBN,VBD,had,O,0.3677454595111293,O,0
16671,his,PRP$,VBN,fancied,O,0.4555510036870135,O,0
16672,chances,NNS,PRP$,his,O,0.19691383312849925,O,0
16673,at,IN,NNS,chances,O,0.1021439300832992,O,0
16674,the,DT,IN,at,O,0.9044107606172334,O,0
16675,infamous,JJ,DT,the,O,0.4840912194455824,O,0
16676,Island,NNP,JJ,infamous,I-LOC,0.4995220538030862,O,1
16677,.,.,NNP,Island,O,0.0,I-LOC,0
16678, ,VB,.,.,O,0.0,O,0
16679,Retreating,VBG,VB, ,O,0.7745459511129319,O,0
16680,to,TO,VBG,Retreating,O,0.9151986890618599,O,0
16681,his,PRP$,TO,to,O,0.4555510036870135,O,0
16682,car,NN,PRP$,his,O,0.18066366243342893,O,0
16683,",",",",NN,car,O,0.0,O,0
16684,he,PRP,",",",",O,0.4443534070736037,O,0
16685,broke,VBD,PRP,he,O,0.16045336610678684,O,0
16686,down,RB,VBD,broke,O,0.311347808275297,O,0
16687,and,CC,RB,down,O,0.08152396558787382,O,0
16688,cried,JJ,CC,and,O,0.2587737266147754,O,0
16689,",",",",JJ,cried,O,0.0,O,0
16690,angered,JJ,",",",",O,0.08329919431926806,O,0
16691,and,CC,JJ,angered,O,0.08152396558787382,O,0
16692,frustrated,VBN,CC,and,O,0.40406937047658065,O,0
16693,by,IN,VBN,frustrated,O,0.16905639765123584,O,0
16694,his,PRP$,IN,by,O,0.4555510036870135,O,0
16695,peers,NNS,PRP$,his,O,0.6797760480677318,O,0
16696,',POS,NNS,peers,O,0.0,O,0
16697,reluctance,NN,POS,',O,0.7625290181619555,O,0
16698,to,TO,NN,reluctance,O,0.9151986890618599,O,0
16699,man,NN,TO,to,O,0.5716236515089445,O,0
16700,up,RP,NN,man,O,0.9461969138331285,O,0
16701,at,IN,RP,up,O,0.1021439300832992,O,0
16702,a,DT,IN,at,O,0.0,O,0
16703,spot,NN,DT,a,O,0.8572989212071556,O,0
16704,that,WDT,NN,spot,O,0.9042742045609723,O,0
16705,has,VBZ,WDT,that,O,0.4416222859483818,O,0
16706,always,RB,VBZ,has,O,0.07619827939369112,O,0
16707,rewarded,VBN,RB,always,O,0.7772770722381538,O,0
16708,the,DT,VBN,rewarded,O,0.9044107606172334,O,0
16709,brave,NN,DT,the,O,0.15389867540625427,O,0
16710,.,.,NN,brave,O,0.0,O,0
16711, ,CC,.,.,O,0.0,O,0
16712,He,PRP,CC, ,O,0.4443534070736037,O,0
16713,paddled,VBD,PRP,He,O,0.6647548818790113,O,0
16714,out,RP,VBD,paddled,O,0.6588829714597843,O,0
16715,anyway,RB,RP,out,O,0.0876689881196231,O,0
16716,",",",",RB,anyway,O,0.0,O,0
16717,an,DT,",",",",O,0.08002184896900177,O,0
16718,overt,JJ,DT,an,O,0.6620237607537894,O,0
16719,display,NN,JJ,overt,O,0.301242660111976,O,0
16720,of,IN,NN,display,O,0.644271473439847,O,0
16721,defiance,NN,IN,of,O,0.27912057899767856,O,0
16722,against,IN,NN,defiance,O,0.0651372388365424,O,0
16723,the,DT,IN,against,O,0.9044107606172334,O,0
16724,group,NN,DT,the,O,0.4306978014474942,O,0
16725,'s,POS,NN,group,O,0.0,O,0
16726,decision,NN,POS,'s,O,0.2757066775911512,O,0
16727,-,:,NN,decision,O,0.0,O,0
16728,albeit,IN,:,-,O,0.07018981291820292,O,0
16729,a,DT,IN,albeit,O,0.0,O,0
16730,failed,JJ,DT,a,O,0.36474122627338523,O,0
16731,one,NN,JJ,failed,O,0.6490509354089854,O,0
16732,.,.,NN,one,O,0.0,O,0
16733, ,CC,.,.,O,0.0,O,0
16734,"""",JJ,CC, ,O,0.0,O,0
16735,I,PRP,JJ,"""",O,0.0,O,3
16736,ended,VBD,PRP,I,O,0.3366106786835996,O,0
16737,up,RP,VBD,ended,O,0.9461969138331285,O,0
16738,cutting,VBG,RP,up,O,0.2660111975966134,O,0
16739,my,PRP$,VBG,cutting,O,0.6164140379625836,O,0
16740,hand,NN,PRP$,my,O,0.43738904820428787,O,0
16741,pretty,RB,NN,hand,O,0.7162365150894442,O,0
16742,badly,RB,RB,pretty,O,0.11511675542810323,O,0
16743,on,IN,RB,badly,O,0.6486412672402021,O,0
16744,the,DT,IN,on,O,0.9044107606172334,O,0
16745,reef,NN,DT,the,O,0.754745322955073,O,0
16746,.,.,NN,reef,O,0.0,O,0
16747, ,VB,.,.,O,0.0,O,0
16748,It,PRP,VB, ,O,0.5004779461969139,O,0
16749,was,VBD,PRP,It,O,0.9700942236788201,O,0
16750,n't,RB,VBD,was,O,0.0,O,0
16751,rideable,JJ,RB,n't,O,0.7797350812508534,O,0
16752,at,IN,JJ,rideable,O,0.1021439300832992,O,0
16753,all,DT,IN,at,O,0.07210159770585825,O,0
16754,...,:,DT,all,O,0.0,O,0
16755,"""",JJ,:,...,O,0.0,O,0
16756, ,JJ,JJ,"""",O,0.0,O,0
16757,Six,NNP,JJ, ,O,0.8391369657244299,O,0
16758,months,NNS,NNP,Six,O,0.6063088897992626,O,0
16759,later,RB,NNS,months,O,0.5333879557558378,O,0
16760,he,PRP,RB,later,O,0.4443534070736037,O,0
16761,was,VBD,PRP,he,O,0.9700942236788201,O,0
16762,in,IN,VBD,was,O,0.47699030452000546,O,0
16763,Hawaii,NNP,IN,in,I-LOC,0.44285129045473165,O,1
16764,in,IN,NNP,Hawaii,O,0.47699030452000546,I-LOC,0
16765,January,NNP,IN,in,O,0.5037552915471801,O,1
16766,06,CD,NNP,January,O,0.0005462242250443807,O,0
16767,for,IN,CD,06,O,0.3921889935818654,O,0
16768,the,DT,IN,for,O,0.9044107606172334,O,0
16769,final,JJ,DT,the,O,0.3805817287996723,O,0
16770,stop,NN,JJ,final,O,0.8699986344394374,O,0
16771,on,IN,NN,stop,O,0.6486412672402021,O,0
16772,the,DT,IN,on,O,0.9044107606172334,O,0
16773,world,NN,DT,the,O,0.9892120715553735,O,0
16774,tour,NN,NN,world,O,0.9199781510309982,O,0
16775,.,.,NN,tour,O,0.0,O,0
16776, ,VB,.,.,O,0.0,O,0
16777,The,DT,VB, ,O,0.9044107606172334,O,0
16778,irony,NN,DT,The,O,0.4985661614092585,O,0
16779,of,IN,NN,irony,O,0.644271473439847,O,0
16780,that,DT,IN,of,O,0.9042742045609723,O,0
16781,frigid,JJ,DT,that,O,0.4029769220264919,O,0
16782,afternoon,NN,JJ,frigid,O,0.06472757066775911,O,0
16783,in,IN,NN,afternoon,O,0.47699030452000546,O,0
16784,Cronulla,NNP,IN,in,I-LOC,0.2608220674586918,O,1
16785,did,VBD,NNP,Cronulla,O,0.2923665164550048,I-LOC,0
16786,n't,RB,VBD,did,O,0.0,O,0
16787,dawn,NN,RB,n't,O,0.2721562201283627,O,0
16788,on,IN,NN,dawn,O,0.6486412672402021,O,0
16789,Player,NNP,IN,on,I-PER,0.6993035641130684,O,1
16790,as,IN,NNP,Player,O,0.09791069233920524,I-PER,0
16791,he,PRP,IN,as,O,0.4443534070736037,O,0
16792,paddled,VBD,PRP,he,O,0.6647548818790113,O,0
16793,out,RP,VBD,paddled,O,0.6588829714597843,O,0
16794,in,IN,RP,out,O,0.47699030452000546,O,0
16795,flawless,NN,IN,in,O,0.3861805271063772,O,0
16796,",",",",NN,flawless,O,0.0,O,0
16797,two-metre,JJ,",",",",O,0.0,O,0
16798,waves,NNS,JJ,two-metre,O,0.9714597842414311,O,0
16799,for,IN,NNS,waves,O,0.3921889935818654,O,0
16800,the,DT,IN,for,O,0.9044107606172334,O,0
16801,final,JJ,DT,the,O,0.3805817287996723,O,0
16802,of,IN,JJ,final,O,0.644271473439847,O,0
16803,the,DT,IN,of,O,0.9044107606172334,O,0
16804,Pipeline,NNP,DT,the,I-MISC,0.6952068824252355,O,1
16805,Pro,NNP,NNP,Pipeline,I-MISC,0.7197869725522327,I-MISC,1
16806,;,:,NNP,Pro,O,0.0,I-MISC,0
16807,he,PRP,:,;,O,0.4443534070736037,O,0
16808,was,VBD,PRP,he,O,0.9700942236788201,O,0
16809,too,RB,VBD,was,O,0.9175201420182985,O,0
16810,preoccupied,VBN,RB,too,O,0.7141881742455278,O,0
16811,with,IN,VBN,preoccupied,O,0.985525058036324,O,0
16812,matters,NNS,IN,with,O,0.582548136009832,O,0
16813,at,IN,NNS,matters,O,0.1021439300832992,O,0
16814,hand,NN,IN,at,O,0.43738904820428787,O,0
16815,.,.,NN,hand,O,0.0,O,0
16816, ,NN,.,.,O,0.0,O,0
16817,After,IN,NN, ,O,0.06445445855523692,O,0
16818,further,JJ,IN,After,O,0.40652737948928036,O,0
16819,tour,NN,JJ,further,O,0.9199781510309982,O,0
16820,stops,NNS,NN,tour,O,0.8702717465519596,O,0
16821,in,IN,NNS,stops,O,0.47699030452000546,O,0
16822,Chile,NNP,IN,in,I-LOC,0.20264918749146524,O,1
16823,",",",",NNP,Chile,O,0.0,I-LOC,0
16824,Portugal,NNP,",",",",I-LOC,0.7081797077700396,O,1
16825,and,CC,NNP,Portugal,O,0.08152396558787382,I-LOC,0
16826,Maui,NNP,CC,and,O,0.5829578041786153,O,1
16827,",",",",NNP,Maui,O,0.0,O,0
16828,the,DT,",",",",O,0.9044107606172334,O,0
16829,two,CD,DT,the,O,0.9373207701761573,O,0
16830,riders,NNS,CD,two,O,0.7798716373071146,O,0
16831,left,VBD,NNS,riders,O,0.5395329782875871,O,0
16832,in,IN,VBD,left,O,0.47699030452000546,O,0
16833,the,DT,IN,in,O,0.9044107606172334,O,0
16834,hunt,NN,DT,the,O,0.4683872729755565,O,0
16835,for,IN,NN,hunt,O,0.3921889935818654,O,0
16836,the,DT,IN,for,O,0.9044107606172334,O,0
16837,2006,CD,DT,the,O,0.03086166871500751,O,0
16838,crown,NN,CD,2006,O,0.26191451590878057,O,0
16839,were,VBD,NN,crown,O,0.9762392462105695,O,0
16840,the,DT,VBD,were,O,0.9044107606172334,O,0
16841,same,JJ,DT,the,O,0.7968045882834903,O,0
16842,pair,NN,JJ,same,O,0.6655742182165779,O,0
16843,who,WP,NN,pair,O,0.9803359278984023,O,0
16844,had,VBD,WP,who,O,0.43534070736037145,O,0
16845,voted,VBN,VBD,had,O,0.9651782056534207,O,0
16846,in,IN,VBN,voted,O,0.47699030452000546,O,0
16847,favour,NN,IN,in,O,0.37156902908643996,O,0
16848,of,IN,NN,favour,O,0.644271473439847,O,0
16849,going,VBG,IN,of,O,0.42291410624061176,O,0
16850,ahead,RB,VBG,going,O,0.06732213573671993,O,0
16851,at,IN,RB,ahead,O,0.1021439300832992,O,0
16852,Shark,NNP,IN,at,I-LOC,0.8253448040420592,O,1
16853,Island,NNP,NNP,Shark,I-LOC,0.4995220538030862,I-LOC,1
16854,-,:,NNP,Island,O,0.0,I-LOC,0
16855,Ben,NNP,:,-,I-PER,0.13382493513587326,O,1
16856,Player,NNP,NNP,Ben,I-PER,0.6993035641130684,I-PER,1
16857,and,CC,NNP,Player,O,0.08152396558787382,I-PER,0
16858,Queenslander,NNP,CC,and,I-MISC,0.7382220401474805,O,1
16859,Mitchell,NNP,NNP,Queenslander,I-PER,0.6018025399426464,I-MISC,1
16860,Rawlins,NNP,NNP,Mitchell,I-PER,0.7469616277481906,I-PER,1
16861,.,.,NNP,Rawlins,O,0.0,I-PER,0
16862, ,NN,.,.,O,0.0,O,0
16863,With,IN,NN, ,O,0.985525058036324,O,0
16864,Rawlins,NNP,IN,With,I-PER,0.7469616277481906,O,1
16865,knocked,VBD,NNP,Rawlins,O,0.5239655878738222,I-PER,0
16866,out,RP,VBD,knocked,O,0.6588829714597843,O,0
16867,in,IN,RP,out,O,0.47699030452000546,O,0
16868,the,DT,IN,in,O,0.9044107606172334,O,0
16869,quarters,NNS,DT,the,O,0.7375392598661751,O,0
16870,",",",",NNS,quarters,O,0.0,O,0
16871,Ben,NNP,",",",",I-PER,0.13382493513587326,O,1
16872,needed,VBD,NNP,Ben,O,0.624197733169466,I-PER,0
16873,to,TO,VBD,needed,O,0.9151986890618599,O,0
16874,place,VB,TO,to,O,0.6965724429878465,O,0
16875,at,IN,VB,place,O,0.1021439300832992,O,0
16876,least,JJS,IN,at,O,0.5381674177249761,O,0
16877,second,JJ,JJS,least,O,0.8122354226409941,O,0
16878,in,IN,JJ,second,O,0.47699030452000546,O,0
16879,the,DT,IN,in,O,0.9044107606172334,O,0
16880,final,JJ,DT,the,O,0.3805817287996723,O,0
16881,to,TO,JJ,final,O,0.9151986890618599,O,0
16882,realise,VB,TO,to,O,0.7484637443670626,O,0
16883,his,PRP$,VB,realise,O,0.4555510036870135,O,0
16884,dream,NN,PRP$,his,O,0.31353270517547455,O,0
16885,of,IN,NN,dream,O,0.644271473439847,O,0
16886,becoming,VBG,IN,of,O,0.12877236105421275,O,0
16887,world,NN,VBG,becoming,O,0.9892120715553735,O,0
16888,champ,NN,NN,world,O,0.1956848286221494,O,0
16889,.,.,NN,champ,O,0.0,O,0
16890, ,VB,.,.,O,0.0,O,0
16891,His,PRP$,VB, ,O,0.4555510036870135,O,0
16892,surfing,NN,PRP$,His,O,0.8861122490782466,O,0
16893,in,IN,NN,surfing,O,0.47699030452000546,O,0
16894,that,DT,IN,in,O,0.9042742045609723,O,0
16895,30-minute,JJ,DT,that,O,0.0,O,0
16896,final,JJ,JJ,30-minute,O,0.3805817287996723,O,0
16897,was,VBD,JJ,final,O,0.9700942236788201,O,0
16898,truly,RB,VBD,was,O,0.9330875324320633,O,0
16899,world,NN,RB,truly,O,0.9892120715553735,O,0
16900,class,NN,NN,world,O,0.2093404342482589,O,0
16901,",",",",NN,class,O,0.0,O,0
16902,combining,VBG,",",",",O,0.2205380308616687,O,0
16903,clean,JJ,VBG,combining,O,0.21029632664208658,O,0
