1107,believed,VBD,WP,who,O,0.153,O,0
1108,that,IN,VBD,believed,O,0.894,O,0
1109,all,DT,IN,that,O,0.087,O,0
1110,individuals,NNS,DT,all,O,0.481,O,0
1111,are,VBP,NNS,individuals,O,0.115,O,0
1112,not,RB,VBP,are,O,0.629,O,0
1113,of,IN,RB,not,O,0.639,O,0
1114,equal,JJ,IN,of,O,0.346,O,0
1115,value,NN,JJ,equal,O,0.941,O,0
1116,",",",",NN,value,O,0,O,0
1117,with,IN,",",",",O,0.98,O,0
1118,some,DT,IN,with,O,0.841,O,0
1119,of,IN,DT,some,O,0.639,O,0
1120,us,PRP,IN,of,O,0.938,O,0
1121,"""",LQU,PRP,us,O,0,O,0
1122,of,IN,LQU,"""",O,0.639,O,0
1123,more,JJR,IN,of,O,0.598,O,0
1124,worth,NN,JJR,more,O,0.99,O,0
1125,and,CC,NN,worth,O,0.104,O,0
1126,importance,NN,CC,and,O,0.47,O,0
1127,"""",RQU,NN,importance,O,0,O,0
1128,than,IN,RQU,"""",O,0.894,O,0
1129,others,NNS,IN,than,O,0.655,O,0
1130,depending,VBG,NNS,others,O,0.294,O,0
1131,on,IN,VBG,depending,O,0.644,O,0
1132,our,PRP$,IN,on,O,0.656,O,0
1133,utility,NN,PRP$,our,O,0.94,O,0
1134,in,IN,NN,utility,O,0.472,O,0
1135,bringing,VBG,IN,in,O,0.176,O,0
1136,about,IN,VBG,bringing,O,0.056,O,0
1137,social,JJ,IN,about,O,0.837,O,0
1138,good,NN,JJ,social,O,0.418,O,0
1139,.,.,NN,good,"O
Godwin",0,O,0
1140,opposed,VBD,.,.,O,0.649,"O
Godwin",0
1141,government,NN,VBD,opposed,O,0.419,O,0
1142,because,IN,NN,government,O,0.146,O,0
1143,he,PRP,IN,because,O,0.438,O,0
1144,saw,VBD,PRP,he,O,0.803,O,0
1145,it,PRP,VBD,saw,O,0.503,O,0
1146,as,IN,PRP,it,O,0.12,O,0
1147,infringing,VBG,IN,as,O,0.487,O,0
1148,on,IN,VBG,infringing,O,0.644,O,0
1149,the,DT,IN,on,O,0.895,O,0
1150,individual,NN,DT,the,O,0.478,O,0
1151,'s,POS,NN,individual,O,0,O,0
1152,right,NN,POS,'s,O,0.787,O,0
1153,to,TO,NN,right,O,0.911,O,0
1154,"""",LQU,TO,to,O,0,O,0
1155,private,JJ,LQU,"""",O,0.717,O,0
1156,judgement,NN,JJ,private,O,0.511,O,0
1157,"""",RQU,NN,judgement,O,0,O,0
1158,to,TO,RQU,"""",O,0.911,O,0
1159,determine,VB,TO,to,O,0.298,O,0
1160,which,WDT,VB,determine,O,0.972,O,0
1161,actions,NNS,WDT,which,O,0.065,O,0
1162,most,RBS,NNS,actions,O,0.599,O,0
1163,maximise,JJ,RBS,most,O,0.568,O,0
1164,utility,NN,JJ,maximise,O,0.94,O,0
1165,",",",",NN,utility,O,0,O,0
1166,but,CC,",",",",O,0.185,O,0
1167,also,RB,CC,but,O,0.092,O,0
1168,makes,VBZ,RB,also,O,0.559,O,0
1169,a,DT,VBZ,makes,O,0,O,0
1170,critique,NN,DT,a,O,0.27,O,0
1171,of,IN,NN,critique,O,0.639,O,0
1172,all,DT,IN,of,O,0.087,O,0
1173,authority,NN,DT,all,O,0.13,O,0
1174,over,IN,NN,authority,O,0.659,O,0
1175,the,DT,IN,over,O,0.895,O,0
1176,individual,NN,DT,the,O,0.478,O,0
1177,'s,POS,NN,individual,O,0,O,0
1178,judgement,NN,POS,'s,O,0.511,O,0
1179,.,.,NN,judgement,"O
This",0,O,0
1180,aspect,NN,.,.,O,0.121,"O
This",0
1181,of,IN,NN,aspect,O,0.639,O,0
1182,Godwin,NNP,IN,of,I-PER,0.416,O,1
1183,'s,POS,NNP,Godwin,O,0,I-PER,0
1184,philosophy,NN,POS,'s,O,0.685,O,0
1185,",",",",NN,philosophy,O,0,O,0
1186,stripped,VBN,",",",",O,0.866,O,0
1187,of,IN,VBN,stripped,O,0.639,O,0
1188,utilitarian,JJ,IN,of,O,0.939,O,0
1189,motivations,NNS,JJ,utilitarian,O,0.601,O,0
1190,",",",",NNS,motivations,O,0,O,0
1191,was,VBD,",",",",O,0.96,O,0
1192,developed,VBN,VBD,was,O,0.299,O,0
1193,into,IN,VBN,developed,O,0.497,O,0
1194,a,DT,IN,into,O,0,O,0
1195,more,RBR,DT,a,O,0.598,O,0
1196,extreme,JJ,RBR,more,O,0.365,O,0
1197,form,NN,JJ,extreme,O,0.391,O,0
1198,later,RB,NN,form,O,0.528,O,0
1199,by,IN,RB,later,O,0.185,O,0
1200,Stirner,NNP,IN,by,I-PER,0.862,O,1
1201,.,.,NNP,Stirner,"O
The",0,I-PER,0
1202,most,RBS,.,.,O,0.599,"O
The",0
1203,extreme,JJ,RBS,most,O,0.365,O,0
1204,form,NN,JJ,extreme,O,0.391,O,0
1205,of,IN,NN,form,O,0.639,O,0
1206,individualist,JJ,IN,of,O,0.479,O,0
1207,anarchism,NN,JJ,individualist,O,0.101,O,0
1208,",",",",NN,anarchism,O,0,O,0
1209,called,VBN,",",",",O,0.188,O,0
1210,"""",LQU,VBN,called,O,0,O,0
1211,"egoism,",FW,LQU,"""",O,0,O,0
1212,"""",RQU,FW,"egoism,",O,0,O,0
1213,or,CC,RQU,"""",O,0.651,O,0
1214,egoist,NN,CC,or,O,0.331,O,0
1215,anarchism,NN,NN,egoist,O,0.101,O,0
1216,",",",",NN,anarchism,O,0,O,0
1217,was,VBD,",",",",O,0.96,O,0
1218,expounded,VBN,VBD,was,O,0.362,O,0
1219,by,IN,VBN,expounded,O,0.185,O,0
1220,one,CD,IN,by,O,0.644,O,0
1221,of,IN,CD,one,O,0.639,O,0
1222,the,DT,IN,of,O,0.895,O,0
1223,earliest,JJS,DT,the,O,0.319,O,0
1224,and,CC,JJS,earliest,O,0.104,O,0
1225,best-known,JJ,CC,and,O,0,O,0
1226,proponents,NNS,JJ,best-known,O,0.727,O,0
1227,of,IN,NNS,proponents,O,0.639,O,0
1228,individualist,JJ,IN,of,O,0.479,O,0
1229,anarchism,NN,JJ,individualist,O,0.101,O,0
1230,",",",",NN,anarchism,O,0,O,0
1231,Max,NNP,",",",",I-PER,0.568,O,1
1232,Stirner,NNP,NNP,Max,I-PER,0.862,I-PER,1
1233,.,.,NNP,Stirner,"O
Stirner",0,I-PER,0
1234,'s,POS,.,.,O,0,"O
Stirner",0
1235,The,DT,POS,'s,I-MISC,0.895,O,1
1236,Ego,NNP,DT,The,I-MISC,0.33,I-MISC,1
1237,and,CC,NNP,Ego,I-MISC,0.104,I-MISC,0
1238,Its,PRP$,CC,and,I-MISC,0.504,I-MISC,1
1239,Own,NNP,PRP$,Its,I-MISC,0.663,I-MISC,1
1240,",",",",NNP,Own,O,0,I-MISC,0
1241,published,VBN,",",",",O,0.736,O,0
1242,in,IN,VBN,published,O,0.472,O,0
1243,1844,CD,IN,in,O,0.01,O,0
1244,",",",",CD,1844,O,0,O,0
1245,is,VBZ,",",",",O,0.502,O,0
1246,a,DT,VBZ,is,O,0,O,0
1247,founding,JJ,DT,a,O,0.397,O,0
1248,text,NN,JJ,founding,O,0.893,O,0
1249,of,IN,NN,text,O,0.639,O,0
1250,the,DT,IN,of,O,0.895,O,0
1251,philosophy,NN,DT,the,O,0.685,O,0
1252,.,.,NN,philosophy,"O
To",0,O,0
1253,Stirner,VB,.,.,I-PER,0.862,"O
To",1
1254,",",",",VB,Stirner,O,0,I-PER,0
1255,rights,NNS,",",",",O,0.788,O,0
1256,were,VBD,NNS,rights,O,0.967,O,0
1257,spooks,NNS,VBD,were,O,0.853,O,0
1258,in,IN,NNS,spooks,O,0.472,O,0
1259,the,DT,IN,in,O,0.895,O,0
1260,mind,NN,DT,the,O,0.587,O,0
1261,",",",",NN,mind,O,0,O,0
1262,and,CC,",",",",O,0.104,O,0
1263,he,PRP,CC,and,O,0.438,O,0
1264,held,VBD,PRP,he,O,0.445,O,0
1265,that,IN,VBD,held,O,0.894,O,0
1266,society,NN,IN,that,O,0.84,O,0
1267,does,VBZ,NN,society,O,0.311,O,0
1268,not,RB,VBZ,does,O,0.629,O,0
1269,exist,VB,RB,not,O,0.359,O,0
1270,but,CC,VB,exist,O,0.185,O,0
1271,"""",LQU,CC,but,O,0,O,0
1272,the,DT,LQU,"""",O,0.895,O,0
1273,individuals,NNS,DT,the,O,0.481,O,0
1274,are,VBP,NNS,individuals,O,0.115,O,0
1275,its,PRP$,VBP,are,O,0.504,O,0
1276,reality,NN,PRP$,its,O,0.747,O,0
1277,"""",RQU,NN,reality,O,0,O,0
1278,.,.,RQU,"""","O
Stirner",0,O,0
1279,'s,POS,.,.,O,0,"O
Stirner",0
1280,philosophy,NN,POS,'s,O,0.685,O,0
1281,has,VBZ,NN,philosophy,O,0.436,O,0
1282,been,VBN,VBZ,has,O,0.148,O,0
1283,seen,VBN,VBN,been,O,0.813,O,0
1284,as,IN,VBN,seen,O,0.12,O,0
1285,a,DT,IN,as,O,0,O,0
1286,precedent,NN,DT,a,O,0.709,O,0
1287,of,IN,NN,precedent,O,0.639,O,0
1288,existentialism,NN,IN,of,O,0.359,O,0
1289,with,IN,NN,existentialism,O,0.98,O,0
1290,other,JJ,IN,with,O,0.654,O,0
1291,thinkers,NNS,JJ,other,O,0.902,O,0
1292,like,IN,NNS,thinkers,O,0.541,O,0
1293,Friedrich,NNP,IN,like,I-PER,0.402,O,1
1294,Nietzsche,NNP,NNP,Friedrich,I-PER,0.622,I-PER,1
1295,and,CC,NNP,Nietzsche,O,0.104,I-PER,0
1296,Søren,NNP,CC,and,I-PER,0.882,O,1
1297,Kierkegaard,NNP,NNP,Søren,I-PER,0.514,I-PER,1
1298,.,.,NNP,Kierkegaard,"O
Collectivist",0,I-PER,0
1299,anarchism,NN,.,.,O,0.101,"O
Collectivist",0
1300,",",",",NN,anarchism,O,0,O,0
1301,also,RB,",",",",O,0.092,O,0
1302,referred,VBD,RB,also,O,0.755,O,0
1303,to,TO,VBD,referred,O,0.911,O,0
1304,as,IN,TO,to,O,0.12,O,0
1305,"""",LQU,IN,as,O,0,O,0
1306,revolutionary,JJ,LQU,"""",O,0.785,O,0
1307,socialism,NN,JJ,revolutionary,O,0.838,O,0
1308,"""",RQU,NN,socialism,O,0,O,0
1309,or,CC,RQU,"""",O,0.651,O,0
1310,a,DT,CC,or,O,0,O,0
1311,form,NN,DT,a,O,0.391,O,0
1312,of,IN,NN,form,O,0.639,O,0
1313,such,JJ,IN,of,O,0.872,O,0
1314,",",",",JJ,such,O,0,O,0
1315,is,VBZ,",",",",O,0.502,O,0
1316,a,DT,VBZ,is,O,0,O,0
1317,revolutionary,JJ,DT,a,O,0.785,O,0
1318,form,NN,JJ,revolutionary,O,0.391,O,0
1319,of,IN,NN,form,O,0.639,O,0
1320,anarchism,NN,IN,of,O,0.101,O,0
1321,",",",",NN,anarchism,O,0,O,0
1322,commonly,RB,",",",",O,0.231,O,0
1323,associated,VBN,RB,commonly,O,0.123,O,0
1324,with,IN,VBN,associated,O,0.98,O,0
1325,Mikhail,NNP,IN,with,I-PER,0.582,O,1
1326,Bakunin,NNP,NNP,Mikhail,I-PER,0.134,I-PER,1
1327,and,CC,NNP,Bakunin,O,0.104,I-PER,0
1328,Johann,NNP,CC,and,I-PER,0.508,O,1
1329,Most,NNP,NNP,Johann,I-PER,0.599,I-PER,1
1330,.,.,NNP,Most,"O
It",0,I-PER,0
1331,was,VBD,.,.,O,0.96,"O
It",0
1332,inspired,VBN,VBD,was,O,0.489,O,0
1333,by,IN,VBN,inspired,O,0.185,O,0
1334,the,DT,IN,by,O,0.895,O,0
1335,late,JJ,DT,the,O,0.527,O,0
1336,19th,JJ,JJ,late,O,0.025,O,0
1337,century,NN,JJ,19th,O,0.204,O,0
1338,writings,NNS,NN,century,O,0.993,O,0
1339,of,IN,NNS,writings,O,0.639,O,0
1340,early,JJ,IN,of,O,0.32,O,0
1341,feminist,JJ,JJ,early,O,0.375,O,0
1342,anarchists,NNS,JJ,feminist,O,0.102,O,0
1343,such,JJ,NNS,anarchists,O,0.872,O,0
1344,as,IN,JJ,such,O,0.12,O,0
1345,Lucy,NNP,IN,as,I-PER,0.552,O,1
1346,Parsons,NNPS,NNP,Lucy,I-PER,0.668,I-PER,1
1347,",",",",NNPS,Parsons,O,0,I-PER,0
1348,Emma,NNP,",",",",I-PER,0.339,O,1
1349,Goldman,NNP,NNP,Emma,I-PER,0.417,I-PER,1
1350,",",",",NNP,Goldman,O,0,I-PER,0
1351,Voltairine,NNP,",",",",I-PER,0.95,O,1
1352,de,NNP,NNP,Voltairine,I-PER,0.28,I-PER,0
1353,Cleyre,NNP,NNP,de,I-PER,0.221,I-PER,1
1354,",",",",NNP,Cleyre,O,0,I-PER,0
1355,and,CC,",",",",O,0.104,O,0
1356,Dora,NNP,CC,and,I-PER,0.313,O,1
1357,Marsden,NNP,NNP,Dora,I-PER,0.563,I-PER,1
1358,.,.,NNP,Marsden,"O
It",0,I-PER,0
1359,developed,VBD,.,.,O,0.299,"O
It",0
1360,"""",LQU,VBD,developed,O,0,O,0
1361,mostly,RB,LQU,"""",O,0.6,O,0
1362,in,IN,RB,mostly,O,0.472,O,0
1363,Holland,NNP,IN,in,I-LOC,0.457,O,1
1364,",",",",NNP,Holland,O,0,I-LOC,0
1365,Britain,NNP,",",",",I-LOC,0.177,O,1
1366,",",",",NNP,Britain,O,0,I-LOC,0
1367,and,CC,",",",",O,0.104,O,0
1368,the,DT,CC,and,O,0.895,O,0
1369,U.S.,NNP,DT,the,I-LOC,0,O,2
1370,",",",",NNP,U.S.,O,0,I-LOC,0
1371,before,IN,",",",",O,0.148,O,0
1372,and,CC,IN,before,O,0.104,O,0
1373,during,IN,CC,and,O,0.317,O,0
1374,the,DT,IN,during,O,0.895,O,0
1375,Second,JJ,DT,the,I-MISC,0.81,O,1
1376,World,NNP,JJ,Second,I-MISC,0.989,I-MISC,1
1377,War,NNP,NNP,World,I-MISC,0.957,I-MISC,1
1378,"""",RQU,NNP,War,O,0,I-MISC,0
1379,.,.,RQU,"""","O
Another",0,O,0
1380,recent,JJ,.,.,O,0.752,"O
Another",0
1381,form,NN,JJ,recent,O,0.391,O,0
1382,of,IN,NN,form,O,0.639,O,0
1383,anarchism,NN,IN,of,O,0.101,O,0
1384,critical,JJ,NN,anarchism,O,0.269,O,0
1385,of,IN,JJ,critical,O,0.639,O,0
1386,formal,JJ,IN,of,O,0.391,O,0
1387,anarchist,NN,JJ,formal,O,0.101,O,0
1388,movements,NNS,NN,anarchist,O,0.606,O,0
1389,is,VBZ,NNS,movements,O,0.502,O,0
1390,insurrectionary,JJ,VBZ,is,O,0.492,O,0
1391,anarchism,NN,JJ,insurrectionary,O,0.101,O,0
1392,",",",",NN,anarchism,O,0,O,0
1393,which,WDT,",",",",O,0.972,O,0
1394,advocates,VBZ,WDT,which,O,0.073,O,0
1395,informal,JJ,VBZ,advocates,O,0.486,O,0
1396,organization,NN,JJ,informal,O,0.653,O,0
1397,and,CC,NN,organization,O,0.104,O,0
1398,active,JJ,CC,and,O,0.066,O,0
1399,resistance,NN,JJ,active,O,0.773,O,0
1400,to,TO,NN,resistance,O,0.911,O,0
1401,the,DT,TO,to,O,0.895,O,0
1402,state,NN,DT,the,O,0.857,O,0
1403,;,;,NN,state,O,0,O,0
1404,its,PRP$,;,;,O,0.504,O,0
1405,proponents,NNS,PRP$,its,O,0.727,O,0
1406,include,VBP,NNS,proponents,O,0.473,O,0
1407,Wolfi,NNP,VBP,include,I-PER,0.983,O,1
1408,Landstreicher,NNP,NNP,Wolfi,I-PER,0.524,I-PER,1
1409,and,CC,NNP,Landstreicher,O,0.104,I-PER,0
1410,Alfredo,NNP,CC,and,I-PER,0.087,O,1
1411,M.,NNP,NNP,Alfredo,I-PER,0,I-PER,1
1412,Bonanno,NNP,NNP,M.,I-PER,0.169,I-PER,1
1413,.,.,NNP,Bonanno,"O
Free",0,I-PER,0
1414,love,NN,.,.,O,0.549,"O
Free",0
1415,advocates,NNS,NN,love,O,0.073,O,0
1416,sometimes,RB,NNS,advocates,O,0.842,O,0
1417,traced,VBD,RB,sometimes,O,0.916,O,0
1418,their,PRP$,VBD,traced,O,0.896,O,0
1419,roots,NNS,PRP$,their,O,0.795,O,0
1420,back,RB,NNS,roots,O,0.133,O,0
1421,to,TO,RB,back,O,0.911,O,0
1422,Josiah,NNP,TO,to,I-PER,0.51,O,1
1423,Warren,NNP,NNP,Josiah,I-PER,0.959,I-PER,1
1424,and,CC,NNP,Warren,O,0.104,I-PER,0
1425,to,TO,CC,and,O,0.911,O,0
1426,experimental,JJ,TO,to,O,0.361,O,0
1427,communities,NNS,JJ,experimental,O,0.232,O,0
1428,",",",",NNS,communities,O,0,O,0
1429,viewed,VBD,",",",",O,0.947,O,0
1430,sexual,JJ,VBD,viewed,O,0.821,O,0
1431,freedom,NN,JJ,sexual,O,0.4,O,0
1432,as,IN,NN,freedom,O,0.12,O,0
1433,a,DT,IN,as,O,0,O,0
1434,clear,JJ,DT,a,O,0.221,O,0
1435,",",",",JJ,clear,O,0,O,0
1436,direct,JJ,",",",",O,0.303,O,0
1437,expression,NN,JJ,direct,O,0.364,O,0
1438,of,IN,NN,expression,O,0.639,O,0
1439,an,DT,IN,of,O,0.1,O,0
1440,individual,NN,DT,an,O,0.478,O,0
1441,'s,POS,NN,individual,O,0,O,0
1442,self-ownership,NN,POS,'s,O,0,O,0
1443,.,.,NN,self-ownership,"O
In",0,O,0
1444,New,NNP,.,.,I-LOC,0.621,"O
In",1
1445,York,NNP,NNP,New,I-LOC,0.997,I-LOC,1
1446,'s,POS,NNP,York,O,0,I-LOC,0
1447,Greenwich,NNP,POS,'s,I-LOC,0.424,O,1
1448,Village,NNP,NNP,Greenwich,I-LOC,0.948,I-LOC,1
1449,",",",",NNP,Village,O,0,I-LOC,0
1450,bohemian,JJ,",",",",O,0.167,O,0
1451,feminists,NNS,JJ,bohemian,O,0.375,O,0
1452,and,CC,NNS,feminists,O,0.104,O,0
1453,socialists,NNS,CC,and,O,0.839,O,0
1454,advocated,VBN,NNS,socialists,O,0.072,O,0
1455,self-realisation,NN,VBN,advocated,O,0,O,0
1456,and,CC,NN,self-realisation,O,0.104,O,0
1457,pleasure,NN,CC,and,O,0.693,O,0
1458,for,IN,NN,pleasure,O,0.389,O,0
1459,women,NNS,IN,for,O,0.984,O,0
1460,(,LRB,NNS,women,O,0,O,0
1461,and,CC,LRB,(,O,0.104,O,0
1462,also,RB,CC,and,O,0.092,O,0
1463,men,NNS,RB,also,O,0.577,O,0
1464,),RRB,NNS,men,O,0,O,0
1465,in,IN,RRB,),O,0.472,O,0
1466,the,DT,IN,in,O,0.895,O,0
1467,here,RB,DT,the,O,0.448,O,0
1468,and,CC,RB,here,O,0.104,O,0
1469,now,RB,CC,and,O,0.634,O,0
1470,.,.,RB,now,"O
They",0,O,0
1471,encouraged,VBD,.,.,O,0.341,"O
They",0
1472,playing,VBG,VBD,encouraged,O,0.692,O,0
1473,with,IN,VBG,playing,O,0.98,O,0
1474,sexual,JJ,IN,with,O,0.821,O,0
1475,roles,NNS,JJ,sexual,O,0.794,O,0
1476,and,CC,NNS,roles,O,0.104,O,0
1477,sexuality,NN,CC,and,O,0.822,O,0
1478,",",",",NN,sexuality,O,0,O,0
1479,and,CC,",",",",O,0.104,O,0
1480,the,DT,CC,and,O,0.895,O,0
1481,openly,RB,DT,the,O,0.647,O,0
1482,bisexual,JJ,RB,openly,O,0.161,O,0
1483,radical,JJ,JJ,bisexual,O,0.739,O,0
1484,Edna,NNP,JJ,radical,I-PER,0.325,O,1
1485,St.,NNP,NNP,Edna,I-PER,0,I-PER,1
1486,Vincent,NNP,NNP,St.,I-PER,0.948,I-PER,1
1487,Millay,NNP,NNP,Vincent,I-PER,0.586,I-PER,1
1488,and,CC,NNP,Millay,O,0.104,I-PER,0
1489,the,DT,CC,and,O,0.895,O,0
1490,lesbian,JJ,DT,the,O,0.536,O,0
1491,anarchist,NN,JJ,lesbian,O,0.101,O,0
1492,Margaret,NNP,NN,anarchist,I-PER,0.562,O,1
1493,Anderson,NNP,NNP,Margaret,I-PER,0.104,I-PER,1
1494,were,VBD,NNP,Anderson,O,0.967,I-PER,0
1495,prominent,JJ,VBD,were,O,0.723,O,0
1496,among,IN,JJ,prominent,O,0.097,O,0
1497,them,PRP,IN,among,O,0.896,O,0
1498,.,.,PRP,them,"O
Thus",0,O,0
1499,it,PRP,.,.,O,0.503,"O
Thus",0
1500,came,VBD,PRP,it,O,0.188,O,0
1501,about,IN,VBD,came,O,0.056,O,0
1502,that,DT,IN,about,O,0.894,O,0
1503,she,PRP,DT,that,O,0.826,O,0
1504,was,VBD,PRP,she,O,0.96,O,0
1505,the,DT,VBD,was,O,0.895,O,0
1506,first,JJ,DT,the,O,0.383,O,0
1507,and,CC,JJ,first,O,0.104,O,0
1508,only,JJ,CC,and,O,0.645,O,0
1509,woman,NN,JJ,only,O,0.983,O,0
1510,",",",",NN,woman,O,0,O,0
1511,indeed,RB,",",",",O,0.477,O,0
1512,the,DT,RB,indeed,O,0.895,O,0
1513,first,JJ,DT,the,O,0.383,O,0
1514,and,CC,JJ,first,O,0.104,O,0
1515,only,JJ,CC,and,O,0.645,O,0
1516,American,JJ,JJ,only,I-MISC,0.096,O,1
1517,",",",",JJ,American,O,0,I-MISC,0
1518,to,TO,",",",",O,0.911,O,0
1519,take,VB,TO,to,O,0.883,O,0
1520,up,RP,VB,take,O,0.937,O,0
1521,the,DT,RP,up,O,0.895,O,0
1522,defense,NN,DT,the,O,0.288,O,0
1523,of,IN,NN,defense,O,0.639,O,0
1524,homosexual,JJ,IN,of,O,0.458,O,0
1525,love,NN,JJ,homosexual,O,0.549,O,0
1526,before,IN,NN,love,O,0.148,O,0
1527,the,DT,IN,before,O,0.895,O,0
1528,general,JJ,DT,the,O,0.409,O,0
1529,public,NN,JJ,general,O,0.735,O,0
1530,.,.,NN,public,O,0,O,0
1531,"""",RQU,.,.,"O
Max",0,O,0
1532,Stirner,NNP,RQU,"""",I-PER,0.862,"O
Max",1
1533,wrote,VBD,NNP,Stirner,O,0.993,I-PER,0
1534,in,IN,VBD,wrote,O,0.472,O,0
1535,1842,CD,IN,in,O,0.009,O,0
1536,a,DT,CD,1842,O,0,O,0
1537,long,JJ,DT,a,O,0.546,O,0
1538,essay,NN,JJ,long,O,0.35,O,0
1539,on,IN,NN,essay,O,0.644,O,0
1540,education,NN,IN,on,O,0.326,O,0
1541,called,VBN,NN,education,O,0.188,O,0
1542,The,DT,VBN,called,I-MISC,0.895,O,1
1543,False,NNP,DT,The,I-MISC,0.367,I-MISC,1
1544,Principle,NN,NNP,False,I-MISC,0.716,I-MISC,1
1545,of,IN,NN,Principle,I-MISC,0.639,I-MISC,0
1546,our,PRP$,IN,of,I-MISC,0.656,I-MISC,0
1547,Education,NN,PRP$,our,I-MISC,0.326,I-MISC,1
1548,.,.,NN,Education,"O
In",0,I-MISC,0
1549,it,PRP,.,.,O,0.503,"O
In",0
1550,Stirner,JJR,PRP,it,I-PER,0.862,O,1
1551,names,NNS,JJR,Stirner,O,0.612,I-PER,0
1552,his,PRP$,NNS,names,O,0.453,O,0
1553,educational,JJ,PRP$,his,O,0.326,O,0
1554,principle,NN,JJ,educational,O,0.716,O,0
1555,"""",LQU,NN,principle,O,0,O,0
1556,"personalist,",VBZ,LQU,"""",O,0,O,0
1557,"""",RQU,VBZ,"personalist,",O,0,O,0
1558,explaining,VBG,RQU,"""",O,0.362,O,0
1559,that,DT,VBG,explaining,O,0.894,O,0
1560,self-understanding,NN,DT,that,O,0,O,0
1561,consists,VBZ,NN,self-understanding,O,0.247,O,0
1562,in,IN,VBZ,consists,O,0.472,O,0
1563,hourly,JJ,IN,in,O,0.461,O,0
1564,self-creation,NN,JJ,hourly,O,0,O,0
1565,.,.,NN,self-creation,"O
Perhaps",0,O,0
1566,the,DT,.,.,O,0.895,"O
Perhaps",0
1567,best-known,JJ,DT,the,O,0,O,0
1568,effort,NN,JJ,best-known,O,0.328,O,0
1569,in,IN,NN,effort,O,0.472,O,0
1570,this,DT,IN,in,O,0.903,O,0
1571,field,NN,DT,this,O,0.378,O,0
1572,was,VBD,NN,field,O,0.96,O,0
1573,Francisco,NNP,VBD,was,I-PER,0.399,O,1
1574,Ferrer,NNP,NNP,Francisco,I-PER,0.377,I-PER,1
1575,'s,POS,NNP,Ferrer,O,0,I-PER,0
1576,Modern,NNP,POS,'s,I-ORG,0.594,O,1
1577,School,NNP,NNP,Modern,I-ORG,0.806,I-ORG,1
1578,(,LRB,NNP,School,O,0,I-ORG,0
1579,Escuela,NNP,LRB,(,I-ORG,0.349,O,1
1580,Moderna,NNP,NNP,Escuela,I-ORG,0.595,I-ORG,1
1581,),RRB,NNP,Moderna,O,0,I-ORG,0
1582,",",",",RRB,),O,0,O,0
1583,a,DT,",",",",O,0,O,0
1584,project,NN,DT,a,O,0.722,O,0
1585,which,WDT,NN,project,O,0.972,O,0
1586,exercised,VBD,WDT,which,O,0.358,O,0
1587,a,DT,VBD,exercised,O,0,O,0
1588,considerable,JJ,DT,a,O,0.245,O,0
1589,influence,NN,JJ,considerable,O,0.484,O,0
1590,on,IN,NN,influence,O,0.644,O,0
1591,Catalan,NNP,IN,on,I-MISC,0.197,O,1
1592,education,NN,NNP,Catalan,O,0.326,I-MISC,0
1593,and,CC,NN,education,O,0.104,O,0
1594,on,IN,CC,and,O,0.644,O,0
1595,experimental,JJ,IN,on,O,0.361,O,0
1596,techniques,NNS,JJ,experimental,O,0.888,O,0
1597,of,IN,NNS,techniques,O,0.639,O,0
1598,teaching,NN,IN,of,O,0.888,O,0
1599,generally,RB,NN,teaching,O,0.41,O,0
1600,.,.,RB,generally,O,0,O,0
1601,"""",RQU,.,.,"O
The",0,O,0
1602,first,NN,RQU,"""",O,0.383,"O
The",0
1603,of,IN,NN,first,O,0.639,O,0
1604,these,DT,IN,of,O,0.9,O,0
1605,was,VBD,DT,these,O,0.96,O,0
1606,started,VBN,VBD,was,O,0.856,O,0
1607,in,IN,VBN,started,O,0.472,O,0
1608,New,NNP,IN,in,I-LOC,0.621,O,1
1609,York,NNP,NNP,New,I-LOC,0.997,I-LOC,1
1610,City,NNP,NNP,York,I-LOC,0.217,I-LOC,1
1611,in,IN,NNP,City,O,0.472,I-LOC,0
1612,1911,CD,IN,in,O,0.014,O,0
1613,.,.,CD,1911,"O
Summerhill",0,O,0
1614,is,VBZ,.,.,O,0.502,"O
Summerhill",0
1615,often,RB,VBZ,is,O,0.642,O,0
1616,cited,VBN,RB,often,O,0.217,O,0
1617,as,IN,VBN,cited,O,0.12,O,0
1618,an,DT,IN,as,O,0.1,O,0
1619,example,NN,DT,an,O,0.355,O,0
1620,of,IN,NN,example,O,0.639,O,0
1621,anarchism,NN,IN,of,O,0.101,O,0
1622,in,IN,NN,anarchism,O,0.472,O,0
1623,practice,NN,IN,in,O,0.708,O,0
1624,.,.,NN,practice,"O
The",0,O,0
1625,term,NN,.,.,O,0.892,"O
The",0
1626,deschooling,NN,NN,term,O,0.297,O,0
1627,was,VBD,NN,deschooling,O,0.96,O,0
1628,popularized,VBN,VBD,was,O,0.7,O,0
1629,by,IN,VBN,popularized,O,0.185,O,0
1630,Ivan,NNP,IN,by,I-PER,0.506,O,1
1631,Illich,NNP,NNP,Ivan,I-PER,0.468,I-PER,1
1632,",",",",NNP,Illich,O,0,I-PER,0
1633,who,WP,",",",",O,0.974,O,0
1634,argued,VBD,WP,who,O,0.117,O,0
1635,that,IN,VBD,argued,O,0.894,O,0
1636,the,DT,IN,that,O,0.895,O,0
1637,school,NN,DT,the,O,0.806,O,0
1638,as,IN,NN,school,O,0.12,O,0
